# freq,abs,phase,coherence
0.000000000000000000e+00 4.987150896340608597e-03 -0.000000000000000000e+00 9.331446886062622070e-01
3.126953125000000305e-02 5.936439149081707001e-03 6.333728790283203125e+00 8.500982522964477539e-01
6.253906250000000611e-02 4.878591280430555344e-03 -4.943523406982421875e+00 7.517107725143432617e-01
9.380859375000000222e-02 4.995397292077541351e-03 -1.459080338478088379e+00 9.108664393424987793e-01
1.250781250000000122e-01 5.330291576683521271e-03 3.522189378738403320e+00 9.590398073196411133e-01
1.563476562500000222e-01 4.884274676442146301e-03 7.925537586212158203e+00 9.653589725494384766e-01
1.876171875000000044e-01 4.396240692585706711e-03 1.345431423187255859e+01 9.653306007385253906e-01
2.188867187500000144e-01 4.411542788147926331e-03 1.515795326232910156e+01 9.912747144699096680e-01
2.501562500000000244e-01 4.580806475132703781e-03 1.336144351959228516e+01 9.910672307014465332e-01
2.814257812500000067e-01 4.601556807756423950e-03 1.133672809600830078e+01 9.952909946441650391e-01
3.126953125000000444e-01 4.471343010663986206e-03 1.170150089263916016e+01 9.928732514381408691e-01
3.439648437500000266e-01 4.311727825552225113e-03 1.189710140228271484e+01 9.845749139785766602e-01
3.752343750000000089e-01 4.106162115931510925e-03 1.087227153778076172e+01 9.874718189239501953e-01
4.065039062500000466e-01 4.319208674132823944e-03 1.312911224365234375e+01 9.966395497322082520e-01
4.377734375000000289e-01 4.311915021389722824e-03 1.364333629608154297e+01 9.976947307586669922e-01
4.690429687500000666e-01 4.166624043136835098e-03 1.391822528839111328e+01 9.967398643493652344e-01
5.003125000000000488e-01 4.179982934147119522e-03 1.511744976043701172e+01 9.952360391616821289e-01
5.315820312500000311e-01 4.306594375520944595e-03 1.324419498443603516e+01 9.953074455261230469e-01
5.628515625000000133e-01 4.134381189942359924e-03 1.319821643829345703e+01 9.898526072502136230e-01
5.941210937500001066e-01 4.103953484445810318e-03 1.222245979309082031e+01 9.940018057823181152e-01
6.253906250000000888e-01 4.142586607486009598e-03 1.258810234069824219e+01 9.973717927932739258e-01
6.566601562500000711e-01 4.144752398133277893e-03 1.317881011962890625e+01 9.963339567184448242e-01
6.879296875000000533e-01 4.265045747160911560e-03 1.385742282867431641e+01 9.954434633255004883e-01
7.191992187500000355e-01 4.242596682161092758e-03 1.237869262695312500e+01 9.943408370018005371e-01
7.504687500000000178e-01 4.296952858567237854e-03 1.185802268981933594e+01 9.951702952384948730e-01
7.817382812500001110e-01 4.325632937252521515e-03 1.236536502838134766e+01 9.979752302169799805e-01
8.130078125000000933e-01 4.412113223224878311e-03 1.244427394866943359e+01 9.983117580413818359e-01
8.442773437500000755e-01 4.454965237528085709e-03 1.363423442840576172e+01 9.973178505897521973e-01
8.755468750000000577e-01 4.562050104141235352e-03 1.348879432678222656e+01 9.985554218292236328e-01
9.068164062500000400e-01 4.592810757458209991e-03 1.321400165557861328e+01 9.975929260253906250e-01
9.380859375000001332e-01 4.715284798294305801e-03 1.373313999176025391e+01 9.970433115959167480e-01
9.693554687500001155e-01 4.801345057785511017e-03 1.374925708770751953e+01 9.973865747451782227e-01
1.000625000000000098e+00 4.903729539364576340e-03 1.262408924102783203e+01 9.979007244110107422e-01
1.031894531250000080e+00 4.984110593795776367e-03 1.355348300933837891e+01 9.985200762748718262e-01
1.063164062500000062e+00 5.136719439178705215e-03 1.382100868225097656e+01 9.978404641151428223e-01
1.094433593750000044e+00 5.226552020758390427e-03 1.408652019500732422e+01 9.986844658851623535e-01
1.125703125000000027e+00 5.310778506100177765e-03 1.344901084899902344e+01 9.981248974800109863e-01
1.156972656250000009e+00 5.460356362164020538e-03 1.370518493652343750e+01 9.960601925849914551e-01
1.188242187500000213e+00 5.765257403254508972e-03 1.460760498046875000e+01 9.967589378356933594e-01
1.219511718750000195e+00 5.885107908397912979e-03 1.425947952270507812e+01 9.988052248954772949e-01
1.250781250000000178e+00 6.038188468664884567e-03 1.451059055328369141e+01 9.988617300987243652e-01
1.282050781250000160e+00 6.267604883760213852e-03 1.657578086853027344e+01 9.984899163246154785e-01
1.313320312500000142e+00 6.580254528671503067e-03 1.576174163818359375e+01 9.989081621170043945e-01
1.344589843750000124e+00 6.941266357898712158e-03 1.603932571411132812e+01 9.985386133193969727e-01
1.375859375000000107e+00 7.247508037835359573e-03 1.670707511901855469e+01 9.986652731895446777e-01
1.407128906250000089e+00 7.498677819967269897e-03 1.740561294555664062e+01 9.988235235214233398e-01
1.438398437500000071e+00 7.902459241449832916e-03 1.711491775512695312e+01 9.987809062004089355e-01
1.469667968750000053e+00 8.438872173428535461e-03 1.721747207641601562e+01 9.982681870460510254e-01
1.500937500000000036e+00 8.961433544754981995e-03 1.848289108276367188e+01 9.972158074378967285e-01
1.532207031250000240e+00 9.482302702963352203e-03 1.945379829406738281e+01 9.983577728271484375e-01
1.563476562500000222e+00 1.009312737733125687e-02 2.104551887512207031e+01 9.968830943107604980e-01
1.594746093750000204e+00 1.110212225466966629e-02 2.169537734985351562e+01 9.989368915557861328e-01
1.626015625000000187e+00 1.211660262197256088e-02 2.295550155639648438e+01 9.979379773139953613e-01
1.657285156250000169e+00 1.338785421103239059e-02 2.436959838867187500e+01 9.964437484741210938e-01
1.688554687500000151e+00 1.543841324746608734e-02 2.806080436706542969e+01 9.941861033439636230e-01
1.719824218750000133e+00 1.621896214783191681e-02 2.923590660095214844e+01 9.950329065322875977e-01
1.751093750000000115e+00 1.977405510842800140e-02 3.508866119384765625e+01 9.909882545471191406e-01
1.782363281250000098e+00 2.371493354439735413e-02 3.858488464355468750e+01 9.900023341178894043e-01
1.813632812500000080e+00 2.801544405519962311e-02 4.746303176879882812e+01 9.802461266517639160e-01
1.844902343750000284e+00 3.279187530279159546e-02 5.627139663696289062e+01 9.695019721984863281e-01
1.876171875000000266e+00 4.032666981220245361e-02 7.854109954833984375e+01 9.232645630836486816e-01
1.907441406250000249e+00 4.066450893878936768e-02 9.389791107177734375e+01 9.569802284240722656e-01
1.938710937500000231e+00 3.966555744409561157e-02 1.156128005981445312e+02 8.982269167900085449e-01
1.969980468750000213e+00 3.121732361614704132e-02 1.346857604980468750e+02 9.561349153518676758e-01
2.001250000000000195e+00 2.854476124048233032e-02 1.445084381103515625e+02 9.794238209724426270e-01
2.032519531250000178e+00 2.184367924928665161e-02 1.578200683593750000e+02 9.496022462844848633e-01
2.063789062500000160e+00 1.886356994509696960e-02 1.614686431884765625e+02 9.918977022171020508e-01
2.095058593750000142e+00 1.653587818145751953e-02 1.677274627685546875e+02 9.954112172126770020e-01
2.126328125000000124e+00 1.325306668877601624e-02 1.703302917480468750e+02 9.932553172111511230e-01
2.157597656250000107e+00 1.212913449853658676e-02 1.709610900878906250e+02 9.920860528945922852e-01
2.188867187500000089e+00 1.085262093693017960e-02 1.733881835937500000e+02 9.912515878677368164e-01
2.220136718750000071e+00 9.664923883974552155e-03 1.749257049560546875e+02 9.951037168502807617e-01
2.251406250000000053e+00 8.323302492499351501e-03 1.761270599365234375e+02 9.955978989601135254e-01
2.282675781250000036e+00 7.855200208723545074e-03 1.769724121093750000e+02 9.984366297721862793e-01
2.313945312500000018e+00 7.314306683838367462e-03 1.786783599853515625e+02 9.976732134819030762e-01
2.345214843750000444e+00 6.671273615211248398e-03 1.788975372314453125e+02 9.972846508026123047e-01
2.376484375000000426e+00 6.115949712693691254e-03 1.793070678710937500e+02 9.983126521110534668e-01
2.407753906250000409e+00 5.862582940608263016e-03 1.792770080566406250e+02 9.973897933959960938e-01
2.439023437500000391e+00 5.395520478487014771e-03 1.799031677246093750e+02 9.965993165969848633e-01
2.470292968750000373e+00 5.030240863561630249e-03 -1.789290161132812500e+02 9.978055953979492188e-01
2.501562500000000355e+00 4.687585402280092239e-03 -1.789841766357421875e+02 9.975410699844360352e-01
2.532832031250000338e+00 4.440692719072103500e-03 -1.781257324218750000e+02 9.959936141967773438e-01
2.564101562500000320e+00 4.230872262269258499e-03 -1.773223419189453125e+02 9.968791007995605469e-01
2.595371093750000302e+00 4.107131622731685638e-03 -1.770985870361328125e+02 9.960172772407531738e-01
2.626640625000000284e+00 3.872532164677977562e-03 -1.766331939697265625e+02 9.957295060157775879e-01
2.657910156250000266e+00 3.572523128241300583e-03 -1.765856933593750000e+02 9.972019195556640625e-01
2.689179687500000249e+00 3.471178468316793442e-03 -1.766922607421875000e+02 9.985276460647583008e-01
2.720449218750000231e+00 3.330058185383677483e-03 -1.762440032958984375e+02 9.956706762313842773e-01
2.751718750000000213e+00 3.147476585581898689e-03 -1.756223144531250000e+02 9.938393831253051758e-01
2.782988281250000195e+00 3.014333080500364304e-03 -1.750820617675781250e+02 9.936970472335815430e-01
2.814257812500000178e+00 2.925477921962738037e-03 -1.743300933837890625e+02 9.972749352455139160e-01
2.845527343750000160e+00 2.822746522724628448e-03 -1.757326507568359375e+02 9.962995052337646484e-01
2.876796875000000142e+00 2.718219999223947525e-03 -1.761474609375000000e+02 9.968811869621276855e-01
2.908066406250000124e+00 2.585399197414517403e-03 -1.748621978759765625e+02 9.933400154113769531e-01
2.939335937500000107e+00 2.449390711262822151e-03 -1.735443572998046875e+02 9.921573996543884277e-01
2.970605468750000089e+00 2.358579076826572418e-03 -1.726932525634765625e+02 9.951018095016479492e-01
3.001875000000000071e+00 2.259253058582544327e-03 -1.730925445556640625e+02 9.954872727394104004e-01
3.033144531250000497e+00 2.201000694185495377e-03 -1.741146392822265625e+02 9.984629154205322266e-01
3.064414062500000480e+00 2.195606241002678871e-03 -1.735334320068359375e+02 9.986529946327209473e-01
3.095683593750000462e+00 2.134337089955806732e-03 -1.723052368164062500e+02 9.962363243103027344e-01
3.126953125000000444e+00 2.102869097143411636e-03 -1.723868103027343750e+02 9.853101968765258789e-01
3.158222656250000426e+00 1.962956506758928299e-03 -1.758053741455078125e+02 9.902470707893371582e-01
3.189492187500000409e+00 1.887746504507958889e-03 -1.730978393554687500e+02 9.900571107864379883e-01
3.220761718750000391e+00 1.877355040051043034e-03 -1.728585205078125000e+02 9.810745120048522949e-01
3.252031250000000373e+00 1.806215848773717880e-03 -1.764340362548828125e+02 9.860672354698181152e-01
3.283300781250000355e+00 1.709506963379681110e-03 -1.744173736572265625e+02 9.859732985496520996e-01
3.314570312500000338e+00 1.688770134933292866e-03 -1.722188873291015625e+02 9.893637895584106445e-01
3.345839843750000320e+00 1.665124436840415001e-03 -1.739587402343750000e+02 9.940479993820190430e-01
3.377109375000000302e+00 1.676410553045570850e-03 -1.726175994873046875e+02 9.844707846641540527e-01
3.408378906250000284e+00 1.575107453390955925e-03 -1.738081359863281250e+02 9.730495214462280273e-01
3.439648437500000266e+00 1.538283424451947212e-03 -1.730090637207031250e+02 9.868927597999572754e-01
