# freq,abs,phase,coherence
0.000000000000000000e+00 3.630972467362880707e-03 1.800000000000000000e+02 5.264341235160827637e-01
3.125976562499999806e-02 3.065630560740828514e-03 -1.769550018310546875e+02 6.060263514518737793e-01
6.251953124999999611e-02 3.148349933326244354e-03 -1.776884460449218750e+02 6.833753585815429688e-01
9.377929687500000111e-02 2.903861925005912781e-03 -1.739793548583984375e+02 6.969807744026184082e-01
1.250390624999999922e-01 2.861943561583757401e-03 -1.725865478515625000e+02 7.934475541114807129e-01
1.562988281249999833e-01 2.774388063699007034e-03 -1.694488677978515625e+02 6.237003803253173828e-01
1.875585937500000022e-01 3.031159052625298500e-03 -1.797939910888671875e+02 7.471733093261718750e-01
2.188183593749999933e-01 2.934611868113279343e-03 -1.775888214111328125e+02 8.306478857994079590e-01
2.500781249999999845e-01 3.409323515370488167e-03 -1.736466674804687500e+02 9.207448363304138184e-01
2.813378906249999756e-01 3.296576440334320068e-03 -1.734869079589843750e+02 9.502747058868408203e-01
3.125976562499999667e-01 3.200267208740115166e-03 -1.749581146240234375e+02 9.501258134841918945e-01
3.438574218749999578e-01 3.152420278638601303e-03 -1.765228881835937500e+02 9.621372222900390625e-01
3.751171875000000044e-01 3.058979520574212074e-03 -1.768977813720703125e+02 9.536729454994201660e-01
4.063769531249999956e-01 3.289909800514578819e-03 -1.759814605712890625e+02 9.611690044403076172e-01
4.376367187499999867e-01 3.291912376880645752e-03 -1.746994476318359375e+02 9.761809110641479492e-01
4.688964843749999778e-01 3.307700855657458305e-03 -1.736550903320312500e+02 9.850115776062011719e-01
5.001562499999999689e-01 3.298201598227024078e-03 -1.745712738037109375e+02 9.857130646705627441e-01
5.314160156249999600e-01 3.290167311206459999e-03 -1.732698211669921875e+02 9.847651124000549316e-01
5.626757812499999512e-01 3.366281744092702866e-03 -1.720960235595703125e+02 9.941799044609069824e-01
5.939355468749999423e-01 3.375729545950889587e-03 -1.718210754394531250e+02 9.965965747833251953e-01
6.251953124999999334e-01 3.427106421440839767e-03 -1.700800476074218750e+02 9.961365461349487305e-01
6.564550781249999245e-01 3.538908669725060463e-03 -1.685670166015625000e+02 9.974326491355895996e-01
6.877148437499999156e-01 3.603090997785329819e-03 -1.674782104492187500e+02 9.965111613273620605e-01
7.189746093749999067e-01 3.675930434837937355e-03 -1.658812103271484375e+02 9.970481395721435547e-01
7.502343750000000089e-01 3.854789305478334427e-03 -1.632870788574218750e+02 9.956302642822265625e-01
7.814941406250000000e-01 4.028911236673593521e-03 -1.608123016357421875e+02 9.976066350936889648e-01
8.127539062499999911e-01 4.317557439208030701e-03 -1.574096069335937500e+02 9.941703677177429199e-01
8.440136718749999822e-01 4.800435621291399002e-03 -1.540092773437500000e+02 9.927603602409362793e-01
8.752734374999999734e-01 5.680089816451072693e-03 -1.518619079589843750e+02 9.804520606994628906e-01
9.065332031249999645e-01 7.558035198599100113e-03 -1.521817626953125000e+02 9.754992723464965820e-01
9.377929687499999556e-01 8.803265169262886047e-03 -1.638400878906250000e+02 9.582785367965698242e-01
9.690527343749999467e-01 9.797452948987483978e-03 1.782545318603515625e+02 9.773878455162048340e-01
1.000312499999999938e+00 9.299696423113346100e-03 1.640056152343750000e+02 9.774699211120605469e-01
1.031572265624999929e+00 8.365048095583915710e-03 1.575010681152343750e+02 9.859569072723388672e-01
1.062832031249999920e+00 7.046369370073080063e-03 1.551044464111328125e+02 9.929243922233581543e-01
1.094091796874999911e+00 6.594823673367500305e-03 1.542079010009765625e+02 9.978954792022705078e-01
1.125351562499999902e+00 6.221491843461990356e-03 1.558089752197265625e+02 9.989754557609558105e-01
1.156611328124999893e+00 6.098918616771697998e-03 1.566087799072265625e+02 9.993606805801391602e-01
1.187871093749999885e+00 6.018226500600576401e-03 1.577467346191406250e+02 9.995021820068359375e-01
1.219130859374999876e+00 6.075920537114143372e-03 1.589328308105468750e+02 9.995440244674682617e-01
1.250390624999999867e+00 6.126375868916511536e-03 1.599149322509765625e+02 9.996420741081237793e-01
1.281650390624999858e+00 6.281255278736352921e-03 1.608526458740234375e+02 9.994761943817138672e-01
1.312910156249999849e+00 6.404730491340160370e-03 1.613037261962890625e+02 9.994752407073974609e-01
1.344169921874999840e+00 6.641799118369817734e-03 1.613694763183593750e+02 9.992696046829223633e-01
1.375429687499999831e+00 6.920611485838890076e-03 1.617423095703125000e+02 9.992984533309936523e-01
1.406689453124999822e+00 7.122107781469821930e-03 1.617029724121093750e+02 9.990229606628417969e-01
1.437949218749999813e+00 7.514989469200372696e-03 1.618617248535156250e+02 9.986417293548583984e-01
1.469208984374999805e+00 7.857066579163074493e-03 1.619653167724609375e+02 9.984877109527587891e-01
1.500468750000000018e+00 8.340620435774326324e-03 1.617897033691406250e+02 9.980913400650024414e-01
1.531728515625000009e+00 8.910453878343105316e-03 1.610829925537109375e+02 9.982708692550659180e-01
1.562988281250000000e+00 9.428988210856914520e-03 1.612357635498046875e+02 9.979959130287170410e-01
1.594248046874999991e+00 1.035581994801759720e-02 1.600017547607421875e+02 9.981397390365600586e-01
1.625507812499999982e+00 1.122328732162714005e-02 1.587565307617187500e+02 9.972940087318420410e-01
1.656767578124999973e+00 1.254782453179359436e-02 1.579070739746093750e+02 9.969542622566223145e-01
1.688027343749999964e+00 1.385213434696197510e-02 1.554868927001953125e+02 9.907155036926269531e-01
1.719287109374999956e+00 1.557133626192808151e-02 1.531531066894531250e+02 9.959703087806701660e-01
1.750546874999999947e+00 1.772102713584899902e-02 1.495056304931640625e+02 9.916858077049255371e-01
1.781806640624999938e+00 2.123913913965225220e-02 1.457842407226562500e+02 9.901847839355468750e-01
1.813066406249999929e+00 2.557184733450412750e-02 1.376744995117187500e+02 9.789856672286987305e-01
1.844326171874999920e+00 2.981579117476940155e-02 1.241923904418945312e+02 9.659421443939208984e-01
1.875585937499999911e+00 3.652903065085411072e-02 1.094257812500000000e+02 9.690116047859191895e-01
1.906845703124999902e+00 3.963885828852653503e-02 9.335549926757812500e+01 9.487605690956115723e-01
1.938105468749999893e+00 3.718432411551475525e-02 6.634877777099609375e+01 9.581025838851928711e-01
1.969365234374999885e+00 3.096842393279075623e-02 5.095624160766601562e+01 9.533742666244506836e-01
2.000624999999999876e+00 2.548805996775627136e-02 3.595739746093750000e+01 9.805324077606201172e-01
2.031884765625000089e+00 2.123532071709632874e-02 3.019480323791503906e+01 9.777144789695739746e-01
2.063144531249999858e+00 1.698435656726360321e-02 2.316896629333496094e+01 9.908555746078491211e-01
2.094404296875000071e+00 1.478250883519649506e-02 1.907470703125000000e+01 9.929915070533752441e-01
2.125664062499999840e+00 1.229530666023492813e-02 1.515789604187011719e+01 9.923422336578369141e-01
2.156923828125000053e+00 1.102527976036071777e-02 1.416521549224853516e+01 9.943229556083679199e-01
2.188183593749999822e+00 9.579425677657127380e-03 1.272543811798095703e+01 9.949820637702941895e-01
2.219443359375000036e+00 8.878792636096477509e-03 1.105277729034423828e+01 9.961245059967041016e-01
2.250703124999999805e+00 7.930455729365348816e-03 1.026407814025878906e+01 9.975525140762329102e-01
2.281962890625000018e+00 7.255267817527055740e-03 9.625430107116699219e+00 9.959387779235839844e-01
2.313222656249999787e+00 6.672542542219161987e-03 9.024582862854003906e+00 9.955732226371765137e-01
2.344482421875000000e+00 6.039911415427923203e-03 8.186894416809082031e+00 9.980210065841674805e-01
2.375742187499999769e+00 5.731252953410148621e-03 8.149722099304199219e+00 9.983455538749694824e-01
2.407001953124999982e+00 5.255631636828184128e-03 7.564474105834960938e+00 9.981165528297424316e-01
2.438261718749999751e+00 4.995872266590595245e-03 7.368229389190673828e+00 9.987867474555969238e-01
2.469521484374999964e+00 4.712724592536687851e-03 7.082260131835937500e+00 9.984388947486877441e-01
2.500781249999999734e+00 4.378835204988718033e-03 6.582472801208496094e+00 9.971548914909362793e-01
2.532041015624999947e+00 4.146293736994266510e-03 6.215325832366943359e+00 9.976755380630493164e-01
2.563300781249999716e+00 3.882575314491987228e-03 5.848439216613769531e+00 9.983228445053100586e-01
2.594560546874999929e+00 3.707932075485587120e-03 6.371019363403320312e+00 9.978055953979492188e-01
2.625820312499999698e+00 3.533180570229887962e-03 5.909034729003906250e+00 9.984931349754333496e-01
2.657080078124999911e+00 3.422091016545891762e-03 6.192308425903320312e+00 9.987842440605163574e-01
2.688339843749999680e+00 3.275828668847680092e-03 5.938789367675781250e+00 9.980732202529907227e-01
2.719599609374999893e+00 3.104953793808817863e-03 5.421626091003417969e+00 9.979801177978515625e-01
2.750859374999999662e+00 2.996067050844430923e-03 5.966858863830566406e+00 9.984928369522094727e-01
2.782119140624999876e+00 2.869663992896676064e-03 6.317193508148193359e+00 9.988269805908203125e-01
2.813378906249999645e+00 2.774454653263092041e-03 6.038663387298583984e+00 9.980527758598327637e-01
2.844638671874999858e+00 2.652795054018497467e-03 5.877481460571289062e+00 9.987812042236328125e-01
2.875898437499999627e+00 2.574016107246279716e-03 5.980401039123535156e+00 9.986340999603271484e-01
2.907158203124999840e+00 2.477496629580855370e-03 5.737878322601318359e+00 9.989142417907714844e-01
2.938417968749999609e+00 2.390053821727633476e-03 5.312771797180175781e+00 9.984591603279113770e-01
2.969677734374999822e+00 2.338654361665248871e-03 5.381365299224853516e+00 9.987251162528991699e-01
3.000937500000000036e+00 2.281119348481297493e-03 5.315726757049560547e+00 9.987035989761352539e-01
3.032197265624999805e+00 2.201335038989782333e-03 5.033194065093994141e+00 9.983859062194824219e-01
3.063457031250000018e+00 2.149010775610804558e-03 4.842118740081787109e+00 9.985362887382507324e-01
3.094716796874999787e+00 2.065620152279734612e-03 4.367844104766845703e+00 9.982985854148864746e-01
3.125976562500000000e+00 1.993529032915830612e-03 3.798336744308471680e+00 9.982730746269226074e-01
3.157236328124999769e+00 1.936987508088350296e-03 4.687525272369384766e+00 9.983352422714233398e-01
3.188496093749999982e+00 1.914912601932883263e-03 4.533319950103759766e+00 9.979066848754882812e-01
3.219755859374999751e+00 1.837757066823542118e-03 3.698804616928100586e+00 9.979828000068664551e-01
3.251015624999999964e+00 1.784505671821534634e-03 3.895110607147216797e+00 9.983525276184082031e-01
3.282275390624999734e+00 1.735743251629173756e-03 3.500316858291625977e+00 9.983968734741210938e-01
3.313535156249999947e+00 1.707313233055174351e-03 3.503079175949096680e+00 9.990500211715698242e-01
3.344794921874999716e+00 1.685316674411296844e-03 3.658389568328857422e+00 9.976098537445068359e-01
3.376054687499999929e+00 1.601534429937601089e-03 3.814250946044921875e+00 9.972699880599975586e-01
